customerID,FirstName,LastName,Gender,AgeGroup,Country,City,LoyaltyTier
4820,Fatima,Wilson,Female,36-50,UAE,Sharjah,Bronze
4821,Ahmed,Taylor,Female,50+,UAE,Abu Dhabi,Bronze
4822,Emma,Smith,Male,36-50,UAE,Abu Dhabi,Silver
4823,Emma,Smith,Male,26-35,UAE,Abu Dhabi,Silver
4824,Emma,Wilson,Male,26-35,UAE,Sharjah,Silver
4825,Ali,Wilson,Female,26-35,UAE,Abu Dhabi,Bronze
4826,Noor,Khan,Female,26-35,UAE,Sharjah,Silver
4827,Fatima,Davis,Male,26-35,UAE,Dubai,Gold
4828,Fatima,Wilson,Male,36-50,UAE,Fujairah,Bronze
4829,Noor,Ali,Male,18-25,UAE,RAK,Gold
4830,Noor,Brown,Female,26-35,UAE,Fujairah,Bronze
4831,Emma,Hassan,Female,26-35,UAE,Abu Dhabi,Gold
4832,Ali,Ali,Male,36-50,UAE,RAK,Bronze
4833,Emma,Ali,Female,36-50,UAE,Dubai,Bronze
4834,Noor,Wilson,Female,26-35,UAE,Fujairah,Bronze
4835,Fatima,Brown,Female,36-50,UAE,RAK,Gold
4836,Emma,Brown,Female,18-25,UAE,Fujairah,Bronze
4837,Mia,Johnson,Male,18-25,UAE,Ajman,Bronze
4838,Fatima,Brown,Female,18-25,UAE,Ajman,Bronze
4839,Emma,Taylor,Female,26-35,UAE,Fujairah,Bronze
4840,Emma,Wilson,Male,18-25,UAE,Sharjah,Bronze
4841,Omar,Davis,Male,26-35,UAE,Abu Dhabi,Silver
4842,Emma,Khan,Female,18-25,UAE,Ajman,Silver
4843,Noor,Johnson,Male,26-35,UAE,Ajman,Silver
4844,Sara,Brown,Male,18-25,UAE,Dubai,Bronze
4845,Mia,Ali,Female,18-25,UAE,Dubai,Bronze
4846,Ali,Johnson,Female,50+,UAE,Ajman,Silver
4847,Sara,Hassan,Male,18-25,UAE,RAK,Bronze
4848,Fatima,Ali,Female,36-50,UAE,Sharjah,Silver
4849,Mia,Khan,Female,36-50,UAE,RAK,Silver
4850,Sara,Brown,Female,18-25,UAE,RAK,Gold
4851,Fatima,Taylor,Female,26-35,UAE,Abu Dhabi,Bronze
4852,Ali,Khan,Female,18-25,UAE,Abu Dhabi,Silver
4853,John,Smith,Female,18-25,UAE,RAK,Bronze
4854,Layla,Clark,Female,26-35,UAE,Ajman,Gold
4855,Omar,Brown,Female,18-25,UAE,RAK,Bronze
4856,John,Davis,Male,18-25,UAE,Ajman,Bronze
4857,Sara,Ali,Female,18-25,UAE,Fujairah,Bronze
4858,John,Taylor,Male,26-35,UAE,Abu Dhabi,Silver
4859,Fatima,Khan,Female,26-35,UAE,Ajman,Bronze
4860,Emma,Clark,Female,36-50,UAE,Dubai,Gold
4861,Emma,Brown,Female,18-25,UAE,Sharjah,Bronze
4862,John,Davis,Female,36-50,UAE,RAK,Gold
4863,Fatima,Hassan,Female,36-50,UAE,Dubai,Bronze
4864,Noor,Smith,Female,26-35,UAE,Ajman,Silver
4865,Layla,Davis,Female,36-50,UAE,Sharjah,Silver
4866,Emma,Taylor,Female,26-35,UAE,Sharjah,Silver
4867,Omar,Taylor,Male,18-25,UAE,RAK,Silver
4868,Noor,Hassan,Female,36-50,UAE,Sharjah,Silver
4869,Ali,Hassan,Male,36-50,UAE,Abu Dhabi,Bronze
4870,Ali,Davis,Male,26-35,UAE,Sharjah,Silver
4871,Emma,Davis,Female,18-25,UAE,Abu Dhabi,Silver
4872,Omar,Brown,Male,18-25,UAE,Sharjah,Bronze
4873,Ahmed,Taylor,Male,26-35,UAE,Fujairah,Bronze
4874,Emma,Brown,Female,26-35,UAE,Abu Dhabi,Silver
4875,Sara,Johnson,Female,26-35,UAE,Sharjah,Gold
4876,Emma,Khan,Female,36-50,UAE,Dubai,Bronze
4877,John,Johnson,Male,50+,UAE,Sharjah,Bronze
4878,Ahmed,Wilson,Male,18-25,UAE,RAK,Bronze
4879,Ahmed,Brown,Male,18-25,UAE,RAK,Silver
4880,Fatima,Brown,Male,36-50,UAE,Ajman,Silver
4881,Fatima,Johnson,Male,36-50,UAE,Ajman,Bronze
4882,Fatima,Hassan,Female,36-50,UAE,RAK,Bronze
4883,Noor,Smith,Female,18-25,UAE,Fujairah,Silver
4884,Omar,Ali,Female,26-35,UAE,Dubai,Silver
4885,Mia,Hassan,Male,18-25,UAE,Dubai,Bronze
4886,John,Wilson,Male,26-35,UAE,Fujairah,Bronze
4887,Mia,Brown,Male,26-35,UAE,Fujairah,Bronze
4888,John,Taylor,Female,18-25,UAE,Abu Dhabi,Gold
4889,Ahmed,Wilson,Male,18-25,UAE,Abu Dhabi,Silver
4890,John,Brown,Female,26-35,UAE,Ajman,Bronze
4891,Noor,Brown,Male,36-50,UAE,Sharjah,Silver
4892,Ali,Wilson,Male,18-25,UAE,Ajman,Bronze
4893,Fatima,Clark,Female,18-25,UAE,Ajman,Bronze
4894,Sara,Clark,Male,36-50,UAE,Fujairah,Bronze
4895,Fatima,Ali,Male,26-35,UAE,Abu Dhabi,Bronze
4896,John,Hassan,Female,26-35,UAE,Fujairah,Bronze
4897,Omar,Ali,Male,36-50,UAE,Abu Dhabi,Bronze
4898,Emma,Taylor,Male,18-25,UAE,RAK,Bronze
4899,Ahmed,Taylor,Male,36-50,UAE,RAK,Silver
4900,Fatima,Brown,Male,36-50,UAE,Ajman,Bronze
4901,John,Khan,Female,26-35,UAE,Fujairah,Silver
4902,Omar,Taylor,Female,26-35,UAE,Abu Dhabi,Silver
4903,Noor,Hassan,Female,26-35,UAE,Ajman,Gold
4904,Layla,Hassan,Male,36-50,UAE,Sharjah,Silver
4905,John,Smith,Male,26-35,UAE,Abu Dhabi,Bronze
4906,John,Clark,Male,36-50,UAE,Ajman,Silver
4907,Omar,Johnson,Male,26-35,UAE,RAK,Bronze
4908,Mia,Clark,Female,36-50,UAE,Sharjah,Silver
4909,Emma,Clark,Female,50+,UAE,Fujairah,Bronze
4910,Noor,Smith,Male,26-35,UAE,Sharjah,Bronze
4911,Layla,Smith,Female,26-35,UAE,Dubai,Bronze
4912,Layla,Smith,Male,36-50,UAE,RAK,Bronze
4913,Ali,Davis,Female,26-35,UAE,Abu Dhabi,Bronze
4914,Mia,Smith,Male,26-35,UAE,Ajman,Bronze
4915,Ahmed,Johnson,Male,26-35,UAE,RAK,Bronze
4916,Layla,Hassan,Male,36-50,UAE,RAK,Bronze
4917,Ali,Khan,Male,18-25,UAE,RAK,Silver
4918,Noor,Ali,Female,18-25,UAE,Sharjah,Bronze
4919,Sara,Clark,Male,26-35,UAE,RAK,Silver
4920,Emma,Smith,Male,18-25,UAE,Dubai,Silver
4921,Ahmed,Davis,Male,36-50,UAE,Dubai,Gold
4922,Layla,Hassan,Female,26-35,UAE,Abu Dhabi,Gold
4923,Layla,Taylor,Female,26-35,UAE,Abu Dhabi,Bronze
4924,Emma,Smith,Female,36-50,UAE,Sharjah,Silver
4925,Layla,Johnson,Male,26-35,UAE,Dubai,Bronze
4926,John,Smith,Male,36-50,UAE,Abu Dhabi,Bronze
4927,Omar,Smith,Female,36-50,UAE,Dubai,Bronze
4928,Ali,Brown,Female,26-35,UAE,RAK,Bronze
4929,Emma,Clark,Male,18-25,UAE,Sharjah,Bronze
4930,Noor,Khan,Male,26-35,UAE,RAK,Silver
4931,Mia,Brown,Female,18-25,UAE,Fujairah,Bronze
4932,Sara,Brown,Male,36-50,UAE,Sharjah,Bronze
4933,Omar,Davis,Male,36-50,UAE,Sharjah,Silver
4934,Emma,Davis,Male,26-35,UAE,Sharjah,Bronze
4935,Omar,Khan,Male,36-50,UAE,Dubai,Bronze
4936,Fatima,Davis,Female,18-25,UAE,Sharjah,Silver
4937,Noor,Brown,Female,26-35,UAE,Dubai,Silver
4938,Emma,Smith,Male,26-35,UAE,Sharjah,Bronze
4939,John,Taylor,Female,18-25,UAE,Fujairah,Silver
4940,Layla,Hassan,Male,18-25,UAE,Fujairah,Bronze
4941,Omar,Davis,Male,26-35,UAE,Ajman,Silver
4942,Ahmed,Taylor,Male,26-35,UAE,Sharjah,Silver
4943,Mia,Hassan,Female,26-35,UAE,RAK,Bronze
4944,Omar,Ali,Female,26-35,UAE,Abu Dhabi,Silver
4945,Layla,Wilson,Female,18-25,UAE,Sharjah,Bronze
4946,Noor,Brown,Male,36-50,UAE,Ajman,Bronze
4947,Omar,Davis,Male,26-35,UAE,Dubai,Silver
4948,Ali,Taylor,Male,26-35,UAE,Ajman,Bronze
4949,Sara,Hassan,Female,36-50,UAE,RAK,Silver
4950,Omar,Ali,Female,36-50,UAE,RAK,Silver
4951,Ahmed,Brown,Female,50+,UAE,Sharjah,Bronze
4952,Omar,Brown,Female,26-35,UAE,Sharjah,Silver
4953,Layla,Wilson,Male,50+,UAE,Ajman,Gold
4954,Noor,Johnson,Female,36-50,UAE,RAK,Bronze
4955,Fatima,Wilson,Male,26-35,UAE,Fujairah,Bronze
4956,Ahmed,Hassan,Male,18-25,UAE,Ajman,Silver
4957,Ahmed,Hassan,Male,18-25,UAE,Dubai,Bronze
4958,Layla,Taylor,Female,36-50,UAE,Dubai,Silver
4959,Mia,Taylor,Male,18-25,UAE,Fujairah,Bronze
4960,Ahmed,Davis,Male,36-50,UAE,RAK,Silver
4961,Ahmed,Clark,Female,26-35,UAE,Dubai,Gold
4962,Ahmed,Brown,Female,36-50,UAE,Fujairah,Bronze
4963,Sara,Ali,Male,26-35,UAE,Abu Dhabi,Bronze
4964,Ali,Wilson,Female,18-25,UAE,Fujairah,Silver
4965,Noor,Johnson,Female,18-25,UAE,Fujairah,Bronze
4966,Ahmed,Johnson,Female,26-35,UAE,RAK,Gold
4967,Sara,Clark,Male,26-35,UAE,Sharjah,Gold
4968,John,Clark,Male,36-50,UAE,Ajman,Silver
4969,Fatima,Wilson,Male,26-35,UAE,Sharjah,Silver
4970,Ali,Khan,Male,18-25,UAE,RAK,Bronze
4971,Omar,Smith,Female,26-35,UAE,Ajman,Bronze
4972,Fatima,Hassan,Female,36-50,UAE,Sharjah,Bronze
4973,Emma,Johnson,Male,36-50,UAE,Fujairah,Silver
4974,Fatima,Johnson,Female,26-35,UAE,RAK,Bronze
4975,Sara,Clark,Female,26-35,UAE,Sharjah,Bronze
4976,Mia,Smith,Female,26-35,UAE,Ajman,Silver
4977,Omar,Hassan,Female,36-50,UAE,Abu Dhabi,Gold
4978,Mia,Davis,Female,18-25,UAE,Sharjah,Bronze
4979,Fatima,Wilson,Female,26-35,UAE,Abu Dhabi,Silver
4980,Ahmed,Smith,Female,36-50,UAE,Fujairah,Silver
4981,Emma,Davis,Female,18-25,UAE,Fujairah,Bronze
4982,Fatima,Clark,Male,50+,UAE,Dubai,Silver
4983,Emma,Smith,Male,26-35,UAE,Abu Dhabi,Bronze
4984,Ali,Hassan,Female,26-35,UAE,Abu Dhabi,Bronze
4985,Ahmed,Johnson,Female,18-25,UAE,Ajman,Silver
4986,Omar,Khan,Female,26-35,UAE,Dubai,Bronze
4987,Fatima,Taylor,Female,26-35,UAE,Fujairah,Gold
4988,John,Clark,Male,18-25,UAE,Sharjah,Silver
4989,Layla,Davis,Female,26-35,UAE,Sharjah,Silver
4990,John,Wilson,Female,36-50,UAE,Ajman,Bronze
4991,Emma,Khan,Male,36-50,UAE,Sharjah,Bronze
4992,Ali,Wilson,Female,26-35,UAE,Sharjah,Silver
4993,Mia,Hassan,Male,50+,UAE,Abu Dhabi,Bronze
4994,Ahmed,Brown,Female,18-25,UAE,Ajman,Bronze
4995,Omar,Hassan,Male,18-25,UAE,Sharjah,Bronze
4996,Emma,Wilson,Female,18-25,UAE,RAK,Bronze
4997,Layla,Smith,Male,18-25,UAE,Dubai,Silver
4998,Sara,Davis,Female,26-35,UAE,RAK,Bronze
4999,Layla,Wilson,Female,26-35,UAE,Abu Dhabi,Bronze
5000,Emma,Brown,Male,26-35,UAE,RAK,Bronze
5001,Noor,Smith,Male,26-35,UAE,Fujairah,Silver
5002,John,Wilson,Female,26-35,UAE,Abu Dhabi,Bronze
5003,John,Davis,Male,36-50,UAE,Abu Dhabi,Bronze
5004,Emma,Ali,Male,26-35,UAE,RAK,Silver
5005,Mia,Ali,Female,18-25,UAE,Sharjah,Bronze
5006,Mia,Ali,Female,18-25,UAE,RAK,Silver
5007,Omar,Davis,Female,26-35,UAE,Fujairah,Bronze
5008,Ali,Taylor,Male,26-35,UAE,Sharjah,Silver
5009,Fatima,Ali,Male,36-50,UAE,Abu Dhabi,Bronze
5010,Emma,Johnson,Male,18-25,UAE,Dubai,Silver
5011,John,Brown,Male,18-25,UAE,Ajman,Bronze
5012,Mia,Smith,Male,18-25,UAE,Fujairah,Bronze
5013,Omar,Brown,Male,36-50,UAE,Dubai,Bronze
5014,John,Johnson,Male,18-25,UAE,Abu Dhabi,Bronze
5015,Ali,Taylor,Female,18-25,UAE,Dubai,Bronze
5016,Fatima,Wilson,Female,26-35,UAE,Dubai,Bronze
5017,Noor,Wilson,Male,36-50,UAE,Sharjah,Bronze
5018,Ahmed,Wilson,Male,18-25,UAE,Sharjah,Bronze
5019,Ali,Wilson,Female,36-50,UAE,Dubai,Silver
5020,Fatima,Taylor,Male,18-25,UAE,RAK,Bronze
5021,Ahmed,Khan,Female,36-50,UAE,RAK,Gold
5022,Emma,Taylor,Male,26-35,UAE,Dubai,Bronze
5023,Sara,Ali,Male,18-25,UAE,Fujairah,Bronze
5024,Fatima,Taylor,Male,36-50,UAE,Abu Dhabi,Bronze
5025,Noor,Davis,Male,36-50,UAE,Abu Dhabi,Bronze
5026,Layla,Hassan,Female,26-35,UAE,RAK,Bronze
5027,Sara,Wilson,Female,26-35,UAE,Dubai,Silver
5028,Mia,Hassan,Male,18-25,UAE,Dubai,Silver
5029,Noor,Khan,Male,18-25,UAE,Ajman,Silver
5030,Fatima,Clark,Female,26-35,UAE,RAK,Bronze
5031,Sara,Davis,Male,18-25,UAE,Dubai,Bronze
5032,Sara,Brown,Female,26-35,UAE,Dubai,Silver
5033,Sara,Khan,Male,18-25,UAE,Ajman,Silver
5034,Noor,Johnson,Female,18-25,UAE,Abu Dhabi,Bronze
5035,John,Brown,Female,18-25,UAE,RAK,Silver
5036,Ahmed,Davis,Female,18-25,UAE,Sharjah,Bronze
5037,John,Khan,Male,18-25,UAE,Ajman,Bronze
5038,Omar,Taylor,Male,18-25,UAE,Abu Dhabi,Bronze
5039,Mia,Smith,Male,36-50,UAE,RAK,Silver
5040,John,Ali,Female,26-35,UAE,Fujairah,Bronze
5041,Emma,Ali,Female,26-35,UAE,Ajman,Bronze
5042,Layla,Davis,Male,26-35,UAE,RAK,Bronze
5043,Mia,Johnson,Male,36-50,UAE,Dubai,Gold
5044,Layla,Brown,Male,36-50,UAE,Fujairah,Silver
5045,Noor,Johnson,Male,26-35,UAE,Abu Dhabi,Gold
5046,Fatima,Hassan,Female,18-25,UAE,Fujairah,Silver
5047,Omar,Hassan,Male,26-35,UAE,RAK,Silver
5048,Omar,Brown,Male,50+,UAE,Sharjah,Bronze
5049,Layla,Taylor,Male,26-35,UAE,Ajman,Silver
5050,Ahmed,Davis,Female,26-35,UAE,Dubai,Bronze
5051,Layla,Wilson,Male,26-35,UAE,RAK,Bronze
5052,Sara,Davis,Male,26-35,UAE,Abu Dhabi,Gold
5053,Fatima,Ali,Male,26-35,UAE,Fujairah,Silver
5054,Ahmed,Ali,Male,50+,UAE,Abu Dhabi,Bronze
5055,Ahmed,Davis,Male,26-35,UAE,Fujairah,Bronze
5056,Emma,Ali,Female,18-25,UAE,Abu Dhabi,Gold
5057,John,Wilson,Male,26-35,UAE,Sharjah,Gold
5058,Emma,Taylor,Female,36-50,UAE,Ajman,Silver
5059,Sara,Hassan,Female,18-25,UAE,Ajman,Bronze
5060,Sara,Ali,Female,26-35,UAE,RAK,Silver
5061,Mia,Wilson,Female,26-35,UAE,Ajman,Bronze
5062,Layla,Davis,Female,26-35,UAE,Fujairah,Silver
5063,Mia,Smith,Male,18-25,UAE,Dubai,Gold
5064,Layla,Wilson,Male,36-50,UAE,RAK,Silver
5065,John,Hassan,Male,26-35,UAE,Dubai,Bronze
5066,Sara,Wilson,Female,26-35,UAE,RAK,Bronze
5067,John,Johnson,Female,26-35,UAE,Fujairah,Bronze
5068,Sara,Taylor,Female,18-25,UAE,Ajman,Gold
5069,Omar,Taylor,Female,26-35,UAE,Sharjah,Silver
5070,Mia,Davis,Female,26-35,UAE,Sharjah,Bronze
5071,Noor,Brown,Female,26-35,UAE,Fujairah,Bronze
5072,Sara,Smith,Female,18-25,UAE,Dubai,Silver
5073,Mia,Johnson,Male,26-35,UAE,Sharjah,Bronze
5074,Mia,Ali,Male,26-35,UAE,Ajman,Bronze
5075,Sara,Davis,Female,50+,UAE,Fujairah,Bronze
5076,Layla,Johnson,Male,18-25,UAE,Dubai,Bronze
5077,Emma,Taylor,Male,18-25,UAE,RAK,Bronze
5078,Ali,Clark,Female,26-35,UAE,Abu Dhabi,Bronze
5079,Layla,Smith,Female,26-35,UAE,Dubai,Bronze
5080,Omar,Clark,Female,18-25,UAE,Fujairah,Bronze
5081,Ali,Clark,Male,26-35,UAE,RAK,Bronze
5082,Omar,Brown,Male,26-35,UAE,Fujairah,Gold
5083,Ali,Smith,Male,18-25,UAE,RAK,Bronze
5084,Fatima,Brown,Male,36-50,UAE,Fujairah,Silver
5085,John,Brown,Male,18-25,UAE,Ajman,Silver
5086,John,Taylor,Male,26-35,UAE,Abu Dhabi,Bronze
5087,Ali,Hassan,Male,18-25,UAE,Sharjah,Bronze
5088,Noor,Clark,Male,18-25,UAE,Sharjah,Bronze
5089,Ahmed,Davis,Male,36-50,UAE,Ajman,Bronze
5090,Mia,Hassan,Male,26-35,UAE,Abu Dhabi,Bronze
5091,Layla,Taylor,Female,50+,UAE,Abu Dhabi,Silver
5092,Omar,Johnson,Male,26-35,UAE,Ajman,Bronze
5093,John,Khan,Female,18-25,UAE,Ajman,Bronze
5094,Omar,Johnson,Female,18-25,UAE,Dubai,Bronze
5095,Sara,Khan,Female,18-25,UAE,Ajman,Silver
5096,Mia,Taylor,Female,26-35,UAE,Sharjah,Bronze
5097,Mia,Smith,Male,36-50,UAE,Dubai,Bronze
5098,Emma,Ali,Female,26-35,UAE,Fujairah,Silver
5099,Noor,Smith,Male,26-35,UAE,Sharjah,Bronze
5100,Omar,Clark,Male,18-25,UAE,Sharjah,Silver
5101,Ahmed,Johnson,Female,26-35,UAE,Ajman,Bronze
5102,Sara,Wilson,Female,36-50,UAE,RAK,Bronze
5103,Ali,Hassan,Female,36-50,UAE,Sharjah,Bronze
5104,Ali,Khan,Male,50+,UAE,Abu Dhabi,Bronze
5105,Omar,Wilson,Male,18-25,UAE,Abu Dhabi,Bronze
5106,Ahmed,Taylor,Male,36-50,UAE,Abu Dhabi,Silver
5107,Noor,Hassan,Female,26-35,UAE,Dubai,Gold
5108,Mia,Brown,Female,26-35,UAE,Dubai,Silver
5109,Ahmed,Wilson,Male,36-50,UAE,Abu Dhabi,Gold
5110,Emma,Ali,Male,26-35,UAE,Sharjah,Bronze
5111,Noor,Brown,Male,18-25,UAE,RAK,Silver
5112,Sara,Smith,Male,36-50,UAE,Abu Dhabi,Bronze
5113,Sara,Taylor,Female,26-35,UAE,Ajman,Bronze
5114,Mia,Brown,Female,18-25,UAE,Dubai,Bronze
5115,Layla,Hassan,Male,18-25,UAE,RAK,Bronze
5116,Fatima,Brown,Male,18-25,UAE,Sharjah,Gold
5117,Mia,Ali,Female,36-50,UAE,RAK,Silver
5118,Layla,Clark,Male,26-35,UAE,Fujairah,Bronze
5119,Layla,Taylor,Male,26-35,UAE,RAK,Bronze
5120,Omar,Davis,Male,18-25,UAE,Fujairah,Silver
5121,Sara,Hassan,Male,26-35,UAE,Fujairah,Bronze
5122,Sara,Hassan,Male,18-25,UAE,Dubai,Bronze
5123,Emma,Brown,Female,36-50,UAE,Fujairah,Bronze
5124,Sara,Hassan,Male,26-35,UAE,Abu Dhabi,Bronze
5125,Sara,Smith,Male,18-25,UAE,Sharjah,Silver
5126,Ali,Khan,Female,26-35,UAE,Ajman,Silver
5127,Emma,Clark,Female,26-35,UAE,Fujairah,Bronze
5128,Sara,Clark,Male,26-35,UAE,Fujairah,Bronze
5129,Fatima,Taylor,Female,36-50,UAE,Dubai,Gold
5130,Omar,Hassan,Male,50+,UAE,Sharjah,Bronze
5131,Ali,Ali,Male,36-50,UAE,Dubai,Bronze
5132,Emma,Brown,Male,18-25,UAE,Sharjah,Bronze
5133,Emma,Smith,Male,18-25,UAE,Fujairah,Bronze
5134,Ahmed,Smith,Male,36-50,UAE,RAK,Gold
5135,Fatima,Smith,Female,26-35,UAE,Dubai,Silver
5136,Ali,Khan,Male,18-25,UAE,Sharjah,Bronze
5137,Emma,Wilson,Female,36-50,UAE,Ajman,Bronze
5138,Ahmed,Hassan,Male,26-35,UAE,RAK,Bronze
5139,Mia,Clark,Female,26-35,UAE,Ajman,Silver
5140,John,Hassan,Male,50+,UAE,RAK,Silver
5141,John,Taylor,Male,18-25,UAE,Ajman,Silver
5142,Ali,Hassan,Male,18-25,UAE,Abu Dhabi,Silver
5143,Layla,Ali,Male,26-35,UAE,Fujairah,Silver
5144,John,Smith,Female,36-50,UAE,Abu Dhabi,Bronze
5145,Ali,Wilson,Female,18-25,UAE,Dubai,Bronze
5146,Emma,Davis,Male,26-35,UAE,Ajman,Gold
5147,Fatima,Johnson,Female,26-35,UAE,Abu Dhabi,Bronze
5148,Sara,Clark,Male,36-50,UAE,Fujairah,Bronze
5149,Fatima,Johnson,Male,36-50,UAE,Ajman,Bronze
5150,Fatima,Clark,Male,26-35,UAE,RAK,Gold
5151,Omar,Smith,Male,26-35,UAE,Ajman,Silver
5152,Noor,Ali,Female,26-35,UAE,Dubai,Silver
5153,Fatima,Davis,Male,26-35,UAE,RAK,Bronze
5154,Noor,Hassan,Female,26-35,UAE,Sharjah,Bronze
5155,John,Khan,Female,26-35,UAE,Dubai,Silver
5156,Emma,Hassan,Female,26-35,UAE,Fujairah,Silver
5157,Fatima,Johnson,Female,26-35,UAE,Fujairah,Bronze
5158,Fatima,Smith,Male,18-25,UAE,Dubai,Silver
5159,Mia,Brown,Male,26-35,UAE,Sharjah,Bronze
5160,Layla,Hassan,Male,18-25,UAE,Sharjah,Bronze
5161,Layla,Ali,Male,36-50,UAE,Abu Dhabi,Silver
5162,Layla,Davis,Male,26-35,UAE,Dubai,Bronze
5163,Noor,Brown,Male,36-50,UAE,RAK,Gold
5164,Sara,Khan,Female,26-35,UAE,Sharjah,Bronze
5165,Noor,Wilson,Male,26-35,UAE,Sharjah,Silver
5166,Ahmed,Brown,Male,18-25,UAE,Ajman,Bronze
5167,Ali,Smith,Male,18-25,UAE,Ajman,Silver
5168,John,Clark,Female,36-50,UAE,Dubai,Gold
5169,Noor,Smith,Male,26-35,UAE,Fujairah,Bronze
5170,Emma,Ali,Female,18-25,UAE,Fujairah,Silver
5171,Mia,Johnson,Female,36-50,UAE,Sharjah,Silver
5172,Layla,Smith,Male,18-25,UAE,Abu Dhabi,Bronze
5173,Layla,Davis,Female,18-25,UAE,Ajman,Silver
5174,Noor,Ali,Male,18-25,UAE,Abu Dhabi,Bronze
5175,Sara,Khan,Female,18-25,UAE,Abu Dhabi,Bronze
5176,Fatima,Brown,Female,26-35,UAE,Dubai,Bronze
5177,Emma,Ali,Male,18-25,UAE,Ajman,Bronze
5178,Layla,Ali,Male,36-50,UAE,Abu Dhabi,Bronze
5179,Ali,Hassan,Male,26-35,UAE,Dubai,Bronze
5180,John,Khan,Male,26-35,UAE,Ajman,Bronze
5181,Emma,Taylor,Female,26-35,UAE,RAK,Bronze
5182,Sara,Hassan,Female,36-50,UAE,Dubai,Bronze
5183,Ali,Khan,Female,18-25,UAE,Sharjah,Silver
5184,Omar,Johnson,Male,18-25,UAE,Abu Dhabi,Bronze
5185,Fatima,Brown,Male,36-50,UAE,Dubai,Bronze
5186,Fatima,Khan,Male,18-25,UAE,Sharjah,Bronze
5187,Sara,Johnson,Female,26-35,UAE,RAK,Bronze
5188,Omar,Smith,Male,26-35,UAE,Abu Dhabi,Silver
5189,Ali,Johnson,Female,26-35,UAE,RAK,Bronze
5190,Sara,Taylor,Female,36-50,UAE,Dubai,Silver
5191,Mia,Clark,Female,26-35,UAE,Ajman,Bronze
5192,John,Taylor,Female,36-50,UAE,Abu Dhabi,Bronze
5193,John,Ali,Male,36-50,UAE,Fujairah,Bronze
5194,Emma,Davis,Male,26-35,UAE,RAK,Silver
5195,Ali,Khan,Female,26-35,UAE,Abu Dhabi,Bronze
5196,Layla,Ali,Female,18-25,UAE,RAK,Bronze
5197,Emma,Ali,Female,36-50,UAE,Abu Dhabi,Bronze
5198,Emma,Clark,Male,26-35,UAE,Fujairah,Silver
5199,Omar,Khan,Male,26-35,UAE,Dubai,Bronze
5200,John,Brown,Female,26-35,UAE,Fujairah,Bronze
5201,Emma,Brown,Male,26-35,UAE,RAK,Bronze
5202,Layla,Hassan,Female,26-35,UAE,Abu Dhabi,Bronze
5203,John,Ali,Female,18-25,UAE,Ajman,Bronze
5204,Layla,Wilson,Female,18-25,UAE,Dubai,Silver
5205,Sara,Brown,Male,26-35,UAE,RAK,Bronze
5206,Ahmed,Brown,Female,26-35,UAE,Sharjah,Silver
5207,Noor,Brown,Female,18-25,UAE,Dubai,Bronze
5208,Emma,Davis,Female,26-35,UAE,RAK,Gold
5209,Emma,Clark,Male,26-35,UAE,RAK,Bronze
5210,Sara,Khan,Male,26-35,UAE,Abu Dhabi,Silver
5211,Ahmed,Hassan,Male,36-50,UAE,Fujairah,Bronze
5212,Sara,Ali,Male,18-25,UAE,Dubai,Silver
5213,Layla,Taylor,Male,36-50,UAE,Sharjah,Bronze
5214,Ahmed,Hassan,Female,26-35,UAE,Dubai,Bronze
5215,Omar,Hassan,Male,50+,UAE,Abu Dhabi,Silver
5216,Omar,Taylor,Male,26-35,UAE,Fujairah,Bronze
5217,John,Ali,Male,36-50,UAE,Dubai,Bronze
5218,John,Khan,Male,18-25,UAE,Sharjah,Bronze
5219,Ahmed,Hassan,Female,18-25,UAE,Dubai,Bronze
5220,Ali,Hassan,Female,26-35,UAE,Fujairah,Bronze
5221,Mia,Taylor,Female,26-35,UAE,RAK,Bronze
5222,Noor,Khan,Female,36-50,UAE,Abu Dhabi,Bronze
5223,Sara,Taylor,Female,26-35,UAE,RAK,Bronze
5224,Mia,Davis,Male,18-25,UAE,Fujairah,Bronze
5225,John,Khan,Female,36-50,UAE,Dubai,Bronze
5226,Noor,Khan,Male,26-35,UAE,Sharjah,Bronze
5227,Noor,Ali,Female,36-50,UAE,RAK,Bronze
5228,Layla,Ali,Male,18-25,UAE,Sharjah,Bronze
5229,John,Khan,Male,18-25,UAE,Abu Dhabi,Gold
5230,John,Hassan,Male,26-35,UAE,Abu Dhabi,Bronze
5231,Fatima,Taylor,Female,18-25,UAE,RAK,Bronze
5232,Fatima,Smith,Female,18-25,UAE,RAK,Silver
5233,Noor,Ali,Male,36-50,UAE,Sharjah,Bronze
5234,Sara,Ali,Male,26-35,UAE,Dubai,Bronze
5235,John,Ali,Male,26-35,UAE,RAK,Bronze
5236,Ahmed,Khan,Female,36-50,UAE,Abu Dhabi,Bronze
5237,Omar,Hassan,Male,26-35,UAE,Ajman,Silver
5238,John,Johnson,Female,36-50,UAE,Fujairah,Bronze
5239,Ali,Brown,Female,18-25,UAE,Ajman,Bronze
5240,Layla,Davis,Female,18-25,UAE,Abu Dhabi,Bronze
5241,Sara,Clark,Female,36-50,UAE,Sharjah,Bronze
5242,John,Brown,Male,26-35,UAE,Abu Dhabi,Silver
5243,Mia,Brown,Male,26-35,UAE,Sharjah,Silver
